,date_sold,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Bedrooms per 100 sqm (Living Area),Bedrooms per 100 sqm (Lot Area),bedrooms_100
5023,2014-11-05,3.1945,3747600050,7057,5,2,2250.0,5472.0,1,0,0,5,7,1750.0,500.0,1930.0,0.0,98002,47.3065,-122.219,1540.0,5472.0,2.3919811224849816,0.008258044444444446,Medium (2-3)
5024,2014-12-12,15.0,327000050,7058,4,3,3860.0,7199.0,2,0,1,3,9,2870.0,990.0,2005.0,0.0,98115,47.6855,-122.269,2940.0,9600.0,1.115431611521494,0.007220440414507772,Low (1-2)
5025,2014-09-19,3.4,1898900280,7059,4,3,2380.0,20277.0,1,0,0,3,8,1500.0,880.0,1999.0,0.0,98023,47.3046,-122.392,2370.0,15440.0,1.809061353139902,0.01171046218487395,Low (1-2)
5026,2014-08-15,2.4995,1423400005,7060,3,1,1370.0,11658.0,1,0,0,4,6,1370.0,0.0,1958.0,0.0,98058,47.4576,-122.182,1080.0,9198.0,2.357061690039945,0.006781240875912408,Medium (2-3)
5027,2014-06-13,4.9995,9521100585,7061,3,1,1830.0,3000.0,1,0,0,3,7,1430.0,400.0,1926.0,0.0,98103,47.6619,-122.351,1510.0,2500.0,1.7645762378987568,0.005076666666666667,Low (1-2)
5028,2014-07-02,10.4,2025059150,7062,4,1,1440.0,13296.0,1,0,0,4,8,1440.0,0.0,1967.0,0.0,98004,47.634,-122.204,3520.0,10802.0,2.989976403106227,0.006451597222222221,Medium (2-3)
5029,2015-02-16,7.5,8941500010,7063,4,2,2510.0,17200.0,1,0,2,4,9,1540.0,970.0,1977.0,0.0,98052,47.6287,-122.089,2370.0,14621.0,1.7153649483956042,0.007402629482071712,Low (1-2)
5030,2015-03-23,8.75,1425069071,7064,4,2,3230.0,256132.0,2,0,0,3,9,3230.0,0.0,2006.0,0.0,98053,47.6544,-121.998,3080.0,217800.0,1.3329925759978225,0.005752507739938081,Low (1-2)
5031,2015-04-14,6.78,686400670,7065,3,1,1670.0,7210.0,1,0,0,5,8,1670.0,0.0,1967.0,0.0,98008,47.6344,-122.116,2200.0,7210.0,1.9336374343441467,0.005563053892215569,Low (1-2)
5032,2014-09-23,3.549,1523059180,7067,3,1,1720.0,16552.0,1,0,0,4,7,1720.0,0.0,1971.0,0.0,98059,47.4772,-122.153,1550.0,15457.0,1.8774270438108864,0.0054013372093023254,Low (1-2)
5033,2014-08-27,6.32,8016300250,7068,5,2,2260.0,10087.0,1,0,0,3,8,1520.0,740.0,1967.0,0.0,98008,47.5982,-122.128,2500.0,9440.0,2.3813971352173486,0.008221504424778762,Medium (2-3)
5034,2014-12-18,3.5,7694600143,7069,3,1,1480.0,9375.0,1,0,0,4,7,1480.0,0.0,1957.0,0.0,98146,47.5076,-122.366,1370.0,9000.0,2.181874672536976,0.006277229729729729,Medium (2-3)
5035,2014-07-30,9.9,269000950,7070,3,4,2550.0,3900.0,2,0,2,3,8,2050.0,500.0,1940.0,20030.0,98199,47.6415,-122.392,2340.0,6400.0,1.2663429471979313,0.014573019607843135,Low (1-2)
5036,2014-07-07,4.81,3342103369,7072,4,2,2286.0,8269.0,2,0,0,3,8,2286.0,0.0,2002.0,0.0,98056,47.5174,-122.194,2110.0,4711.0,1.8834497027440797,0.008127996500437445,Low (1-2)
5037,2015-04-13,4.77,8944360290,7074,3,2,1740.0,4960.0,2,0,0,3,8,1740.0,0.0,1992.0,0.0,98029,47.5772,-121.998,1740.0,5021.0,1.855847422617658,0.010678505747126437,Low (1-2)
5038,2014-07-29,5.6,6072500050,7075,5,2,2880.0,9000.0,1,0,0,5,8,1440.0,1440.0,1966.0,0.0,98006,47.5456,-122.179,2010.0,9000.0,1.8687352519413918,0.006451597222222221,Low (1-2)
5039,2014-11-17,6.0,1066000290,7076,6,3,2600.0,9350.0,1,0,0,4,8,1340.0,1260.0,1963.0,0.0,98008,47.6198,-122.105,2090.0,9102.0,2.4839803964267113,0.010719576923076924,Medium (2-3)
5040,2014-06-13,6.225,2817260130,7077,5,2,3320.0,23760.0,2,0,0,4,8,2190.0,1130.0,1975.0,0.0,98072,47.7498,-122.146,2520.0,36720.0,1.6210715438527736,0.005596566265060242,Low (1-2)
5041,2015-04-29,4.1,3582750170,7078,2,2,1660.0,2128.0,2,0,0,4,8,1660.0,0.0,1974.0,0.0,98028,47.7528,-122.252,1640.0,2128.0,1.2968572350822187,0.011193132530120484,Low (1-2)
5042,2015-04-02,3.182,255370420,7079,3,2,1990.0,3644.0,2,0,0,3,7,1990.0,0.0,2010.0,0.0,98038,47.3531,-122.017,2580.0,3800.0,1.6227007614847861,0.009336984924623117,Low (1-2)
5043,2014-06-05,2.89,2571910380,7080,3,2,1680.0,8424.0,1,0,0,3,7,1680.0,0.0,1993.0,0.0,98022,47.1969,-122.011,1990.0,8545.0,1.9221276877111455,0.011059880952380953,Low (1-2)
5044,2014-06-05,2.4,5279100680,7082,3,1,1150.0,4825.0,1,0,0,4,6,1150.0,0.0,1957.0,0.0,98027,47.5321,-122.029,1760.0,7121.0,2.8079778394388915,0.008078521739130434,Medium (2-3)
5045,2014-06-20,5.87206,5694001061,7084,3,3,1890.0,1710.0,2,0,0,3,8,1640.0,250.0,1999.0,0.0,98103,47.6592,-122.349,1680.0,1562.0,1.7085579446321295,0.014746507936507936,Low (1-2)
5046,2014-07-30,4.82,1912100882,7085,2,2,1350.0,1248.0,2,0,0,3,7,1180.0,170.0,2000.0,0.0,98102,47.6399,-122.32,1760.0,3360.0,1.5946540816566541,0.013763407407407405,Low (1-2)
5047,2015-03-10,4.85,8563020170,7086,3,1,1650.0,9500.0,1,0,0,3,8,1650.0,0.0,1967.0,0.0,98052,47.631,-122.098,1880.0,9375.0,1.9570754638513483,0.005630484848484848,Low (1-2)
5048,2014-05-13,7.0,8563030280,7089,3,2,2030.0,8398.0,2,0,0,4,9,2030.0,0.0,1975.0,0.0,98008,47.6272,-122.095,2450.0,8104.0,1.590726362243707,0.009153004926108373,Low (1-2)
5049,2014-09-29,4.115,2114300290,7090,5,3,2420.0,7740.0,1,0,0,5,7,1360.0,1060.0,1929.0,19690.0,98106,47.536,-122.358,1840.0,6780.0,2.223949390740169,0.011516900826446281,Medium (2-3)
5050,2014-10-28,2.85,9141100005,7091,4,3,2770.0,10505.0,2,0,0,3,8,2770.0,0.0,1940.0,20150.0,98133,47.7412,-122.355,1760.0,10505.0,1.5543559640696627,0.010061696750902528,Low (1-2)
5051,2014-06-05,3.95,5727500019,7092,4,3,1980.0,7931.0,1,0,0,4,7,1160.0,820.0,1983.0,0.0,98133,47.7513,-122.334,1910.0,7931.0,2.174528293168165,0.014076212121212121,Medium (2-3)
5052,2014-07-09,2.3795,1796360080,7093,2,1,1460.0,7926.0,1,0,0,4,7,1460.0,0.0,1987.0,0.0,98042,47.3665,-122.092,1680.0,8206.0,1.474508911120879,0.006363219178082191,Low (1-2)
5053,2014-12-26,1.9995,5560000680,7095,2,1,1010.0,10057.0,1,0,0,3,6,1010.0,0.0,1961.0,0.0,98023,47.3286,-122.336,1040.0,8591.0,2.131468326966815,0.009198316831683168,Medium (2-3)
5054,2014-12-12,7.65,9297300480,7096,4,3,2760.0,4000.0,2,0,2,3,8,2000.0,760.0,1926.0,20140.0,98126,47.5687,-122.374,1690.0,4000.0,1.5599876885771615,0.010098152173913043,Low (1-2)
5055,2014-05-08,5.15,6813600415,7097,2,1,1060.0,4960.0,1,0,0,3,7,1060.0,0.0,1926.0,0.0,98103,47.6896,-122.331,1420.0,4960.0,2.030927368147626,0.00876443396226415,Medium (2-3)
5056,2014-06-16,4.7,6751300255,7098,3,1,1510.0,8000.0,1,0,0,4,7,1510.0,0.0,1956.0,0.0,98007,47.5865,-122.135,1430.0,8000.0,2.138526169109089,0.00615251655629139,Medium (2-3)
5057,2014-08-20,3.3,3300700480,7099,2,1,880.0,4000.0,1,0,0,3,6,780.0,100.0,1937.0,0.0,98117,47.6931,-122.379,950.0,4000.0,2.4463443298141856,0.01055715909090909,Medium (2-3)
5058,2015-02-26,2.84,5379800446,7100,3,2,2150.0,9375.0,1,0,0,3,8,1550.0,600.0,1968.0,0.0,98188,47.4578,-122.274,1950.0,9100.0,1.5019416350487094,0.00864213953488372,Low (1-2)
5059,2014-09-12,2.95,9558200080,7101,3,2,1660.0,8125.0,1,0,0,3,7,1150.0,510.0,1999.0,0.0,98148,47.4373,-122.333,1250.0,8125.0,1.9452858526233283,0.011193132530120484,Low (1-2)
5060,2014-08-06,3.5,1454100005,7103,3,1,1370.0,8162.0,1,0,0,3,6,1370.0,0.0,1949.0,0.0,98125,47.7263,-122.289,1560.0,8250.0,2.357061690039945,0.006781240875912408,Medium (2-3)
5061,2015-02-04,4.199,2207100635,7105,3,1,1450.0,7000.0,1,0,0,3,7,1450.0,0.0,1955.0,0.0,98007,47.5983,-122.15,1490.0,7245.0,2.2270169071411896,0.006407103448275861,Medium (2-3)
5062,2015-04-30,5.28,2489200250,7106,3,2,1560.0,6300.0,1,0,0,3,7,1560.0,0.0,1924.0,0.0,98126,47.5407,-122.379,1620.0,6300.0,2.069983663688926,0.011910641025641025,Medium (2-3)
5063,2014-06-09,3.047,6150700169,7108,2,1,740.0,5995.0,1,0,0,4,7,740.0,0.0,1949.0,0.0,98133,47.7291,-122.337,1140.0,5995.0,2.9091662300493017,0.012554459459459459,Medium (2-3)
5064,2015-02-04,7.15,8691350130,7109,4,2,2927.0,12171.0,2,0,0,3,10,2927.0,0.0,1998.0,0.0,98075,47.5948,-121.983,2967.0,12166.0,1.4709825830109213,0.006348001366586948,Low (1-2)
5065,2014-08-20,7.3895,6189200345,7110,4,2,2260.0,12005.0,1,0,0,4,8,2260.0,0.0,1956.0,19890.0,98005,47.6342,-122.171,1870.0,10800.0,1.9051177081738788,0.008221504424778762,Low (1-2)
5066,2014-10-22,2.15,2222059099,7111,3,1,1240.0,9405.0,1,0,0,4,7,1240.0,0.0,1966.0,0.0,98042,47.3727,-122.162,2260.0,7611.0,2.6041729962538103,0.007492177419354839,Medium (2-3)
5067,2014-05-22,3.0,7227800660,7112,6,2,2040.0,10812.0,1,0,0,4,5,2040.0,0.0,1943.0,0.0,98056,47.4919,-122.181,1440.0,10200.0,3.165857367994828,0.009108137254901961,High (3+)
5068,2014-09-25,7.5,7234601440,7116,2,1,1300.0,7632.0,1,0,2,3,7,1300.0,0.0,1943.0,0.0,98122,47.6134,-122.308,1420.0,1676.0,1.655986930951141,0.007146384615384616,Low (1-2)
5069,2014-05-20,5.199,8563020380,7117,4,2,1820.0,9350.0,1,0,0,4,8,1820.0,0.0,1967.0,0.0,98052,47.6288,-122.098,2260.0,9299.0,2.365695615644487,0.010209120879120879,Medium (2-3)
5070,2015-04-29,4.9995,2155000480,7120,3,1,1350.0,9315.0,1,0,0,3,7,1350.0,0.0,1968.0,0.0,98052,47.6587,-122.124,1840.0,9920.0,2.3919811224849816,0.006881703703703702,Medium (2-3)
5071,2014-12-03,17.4,1024049024,7121,5,3,4870.0,7700.0,2,0,3,5,10,3650.0,1220.0,1929.0,0.0,98144,47.5832,-122.29,3220.0,7700.0,1.105124748581357,0.005722977412731006,Low (1-2)
5072,2015-04-22,6.3,1026069163,7122,3,2,2460.0,38794.0,2,0,0,3,9,2460.0,0.0,1999.0,0.0,98077,47.7602,-122.022,2470.0,51400.0,1.3126725672173678,0.00755308943089431,Low (1-2)
5073,2014-06-23,3.6,4427100095,7123,4,1,1720.0,6417.0,1,0,0,3,7,1720.0,0.0,1953.0,0.0,98125,47.7268,-122.311,1430.0,6240.0,2.5032360584145152,0.0054013372093023254,Medium (2-3)
5074,2014-05-22,3.61,3222049024,7125,3,1,1100.0,4046.0,1,0,4,4,6,1100.0,0.0,1922.0,0.0,98198,47.344,-122.331,2550.0,7847.0,2.9356131957770226,0.008445727272727273,Medium (2-3)
5075,2014-07-10,7.134,2287000010,7126,3,2,1810.0,9845.0,1,0,0,4,8,1810.0,0.0,1959.0,19910.0,98040,47.5505,-122.221,1900.0,10083.0,1.7840743178755387,0.010265524861878454,Low (1-2)
5076,2014-05-14,3.05,320069049,7128,4,1,1590.0,131551.0,1,0,3,4,7,1590.0,0.0,1966.0,0.0,98022,47.2558,-122.024,2280.0,108028.0,2.707903157530168,0.005842955974842767,Medium (2-3)
5077,2015-03-04,14.3,868002335,7129,3,2,2710.0,9204.0,1,0,4,3,9,1480.0,1230.0,1975.0,0.0,98177,47.7039,-122.385,2960.0,10080.0,1.1915773119390127,0.006856309963099631,Low (1-2)
5078,2015-04-24,2.22,8945100050,7130,3,1,1460.0,8400.0,1,0,0,4,6,1460.0,0.0,1962.0,0.0,98023,47.3086,-122.365,1060.0,8563.0,2.211763366681318,0.006363219178082191,Medium (2-3)
5079,2014-06-04,5.0,6713700250,7132,5,3,2920.0,11440.0,2,0,0,3,8,2920.0,0.0,2003.0,0.0,98133,47.7607,-122.354,1720.0,9348.0,1.8431361389010983,0.009544828767123287,Low (1-2)
5080,2014-06-25,7.25,9113200290,7135,4,2,2490.0,5170.0,2,0,0,4,9,2490.0,0.0,2000.0,0.0,98052,47.6836,-122.162,2490.0,5170.0,1.729142980109625,0.007462088353413655,Low (1-2)
5081,2014-07-07,3.2,5116000250,7136,3,1,2220.0,11646.0,1,0,0,3,7,1270.0,950.0,1950.0,0.0,98028,47.7762,-122.27,1490.0,10003.0,1.4545831150246509,0.00418481981981982,Low (1-2)
5082,2014-06-12,2.1,1099600010,7137,4,1,1130.0,7840.0,1,0,0,4,7,1130.0,0.0,1970.0,0.0,98023,47.2986,-122.377,1690.0,7840.0,3.8102354163477576,0.008221504424778762,High (3+)
5083,2014-07-29,4.199,5416500980,7138,4,2,2750.0,5767.0,2,0,0,3,9,2750.0,0.0,2005.0,0.0,98038,47.3595,-122.038,2800.0,5376.0,1.5656603710810786,0.006756581818181818,Low (1-2)
5084,2015-03-02,4.1,7312100010,7139,4,2,2240.0,4447.0,2,0,0,3,7,2240.0,0.0,2006.0,0.0,98059,47.4868,-122.159,2000.0,3800.0,1.9221276877111455,0.008294910714285713,Low (1-2)
5085,2014-07-14,6.05,9839300545,7141,2,2,1270.0,5500.0,1,0,0,4,8,1270.0,0.0,1921.0,0.0,98122,47.6121,-122.294,1870.0,4400.0,1.6951047324696717,0.0146303937007874,Low (1-2)
5086,2014-12-03,7.38,6837700005,7142,3,1,1520.0,5500.0,1,0,0,5,7,1520.0,0.0,1936.0,0.0,98116,47.5839,-122.383,2310.0,5500.0,2.1244569179965294,0.0061120394736842104,Medium (2-3)
5087,2014-08-19,2.55,9407001700,7144,2,1,960.0,20954.0,1,0,0,3,7,960.0,0.0,1977.0,0.0,98045,47.4485,-121.774,1240.0,9752.0,2.2424823023296696,0.009677395833333333,Medium (2-3)
5088,2015-03-20,3.03,1473200130,7145,3,2,1340.0,873.0,3,0,0,3,8,1340.0,0.0,2009.0,0.0,98133,47.7325,-122.343,1340.0,1186.0,2.4098317278766603,0.013866119402985074,Medium (2-3)
5089,2014-07-23,3.9495,4037200585,7146,3,2,1090.0,7700.0,1,0,0,4,7,1090.0,0.0,1957.0,0.0,98008,47.607,-122.12,1740.0,7700.0,2.9625454269309404,0.017046422018348623,Medium (2-3)
5090,2014-09-02,5.3,5249803870,7147,4,3,2240.0,5580.0,2,0,0,5,7,1830.0,410.0,1949.0,0.0,98118,47.5598,-122.27,1530.0,4800.0,1.9221276877111455,0.012442366071428571,Low (1-2)
5091,2014-05-13,4.75,9558050170,7148,4,2,3740.0,8700.0,1,0,0,3,10,2260.0,1480.0,2004.0,0.0,98058,47.4587,-122.117,2650.0,6333.0,1.1512208610890284,0.00496807486631016,Low (1-2)
5092,2014-06-17,2.5,1545808110,7149,4,2,1800.0,8100.0,2,0,0,3,7,1800.0,0.0,1998.0,0.0,98038,47.3611,-122.047,1590.0,8100.0,2.391981122484981,0.010322555555555555,Medium (2-3)
5093,2014-08-04,4.435,2754700170,7151,2,1,1330.0,4140.0,1,0,0,4,7,930.0,400.0,1919.0,19400.0,98115,47.6802,-122.306,1410.0,5100.0,1.61863384228307,0.006985187969924812,Low (1-2)
5094,2014-07-03,3.9,3622059180,7152,4,2,1900.0,76877.0,1,0,0,3,8,1900.0,0.0,2004.0,0.0,98042,47.3491,-122.113,1740.0,34848.0,2.266087379196298,0.009779263157894735,Medium (2-3)
5095,2015-02-25,4.6,3450300280,7154,5,4,3100.0,7260.0,2,0,0,3,8,3100.0,0.0,1963.0,20000.0,98059,47.5004,-122.162,1650.0,7700.0,1.7361153308358734,0.011987483870967743,Low (1-2)
5096,2015-03-12,6.6,1036450170,7155,3,3,2740.0,3785.0,2,0,0,3,9,2190.0,550.0,2001.0,0.0,98034,47.7195,-122.182,2060.0,3457.0,1.1785308450199725,0.010171861313868614,Low (1-2)
5097,2014-07-29,5.15,8965000050,7156,3,1,1570.0,10939.0,1,0,0,3,8,1200.0,370.0,1974.0,0.0,98052,47.6389,-122.102,1760.0,10200.0,2.0567990543660666,0.005917388535031847,Medium (2-3)
5098,2015-04-21,4.825,4354700010,7157,3,2,1330.0,6490.0,1,0,0,4,7,1330.0,0.0,1954.0,0.0,98125,47.7181,-122.308,1580.0,7202.0,2.427950763424605,0.013970375939849624,Medium (2-3)
5099,2014-06-02,3.05,4057300170,7158,2,1,1140.0,2980.0,2,0,0,3,7,1140.0,0.0,1988.0,0.0,98029,47.5707,-122.018,1150.0,2981.0,1.8884061493302486,0.00814938596491228,Low (1-2)
5100,2014-12-04,2.37,8155750010,7160,3,2,1290.0,7952.0,1,0,0,3,7,1290.0,0.0,1998.0,0.0,98030,47.3867,-122.19,1670.0,7280.0,2.5032360584145152,0.014403565891472868,Medium (2-3)
5101,2014-11-26,4.45,2159900020,7161,2,1,1510.0,2001.0,2,0,0,4,8,1510.0,0.0,1985.0,0.0,98007,47.6211,-122.153,1510.0,2055.0,1.4256841127393929,0.00615251655629139,Low (1-2)
5102,2015-04-06,7.1,2487700130,7162,4,2,2720.0,8000.0,1,0,0,4,7,1360.0,1360.0,1955.0,0.0,98136,47.5237,-122.391,1790.0,8000.0,1.582928683997414,0.0068311029411764704,Low (1-2)
5103,2014-08-21,1.8,2085200545,7163,3,1,840.0,5700.0,1,0,0,4,5,840.0,0.0,1945.0,0.0,98038,47.3948,-122.028,1430.0,12600.0,3.844255375422291,0.011059880952380953,High (3+)
5104,2014-10-23,2.80017,9432900380,7164,3,2,1850.0,8770.0,2,0,0,3,8,1850.0,0.0,1996.0,0.0,98022,47.2091,-122.009,2350.0,8606.0,1.745499738029581,0.010043567567567567,Low (1-2)
5105,2014-06-30,4.365,2591850080,7165,4,2,2290.0,11173.0,2,0,0,4,8,2290.0,0.0,1988.0,0.0,98058,47.4314,-122.164,2290.0,10404.0,1.8801598342676709,0.008113799126637554,Low (1-2)
5106,2014-05-15,12.6,1025049174,7166,4,2,3200.0,7535.0,2,0,0,3,9,3200.0,0.0,2006.0,0.0,98105,47.666,-122.276,1650.0,6850.0,1.345489381397802,0.0058064375,Low (1-2)
5107,2014-12-18,4.2,5628400080,7167,3,2,1800.0,9800.0,1,0,0,4,7,1300.0,500.0,1959.0,0.0,98028,47.7393,-122.244,1680.0,9545.0,1.793985841863736,0.010322555555555555,Low (1-2)
5108,2014-07-19,2.05,7657000225,7168,3,1,860.0,7467.0,1,0,0,3,6,860.0,0.0,1944.0,0.0,98178,47.4947,-122.237,1280.0,7467.0,3.754854087621773,0.010802674418604651,High (3+)
5109,2014-09-02,5.7,6151800080,7169,3,1,1980.0,10203.0,1,0,0,4,7,1680.0,300.0,1946.0,0.0,98010,47.3402,-122.046,1980.0,13664.0,1.6308962198761237,0.004692070707070707,Low (1-2)
5110,2014-12-11,2.87,9542800050,7171,2,2,2410.0,7500.0,1,0,0,3,7,1550.0,860.0,1978.0,0.0,98023,47.3078,-122.374,1840.0,8800.0,0.8932709586043499,0.007709792531120332,Very Low (0-1)
5111,2014-09-23,2.6,526059224,7172,4,1,1650.0,7276.0,1,0,0,3,7,1010.0,640.0,1977.0,0.0,98011,47.7721,-122.206,1840.0,8550.0,2.6094339518017975,0.005630484848484848,Medium (2-3)
5112,2015-02-06,4.7,526059224,7173,4,1,1650.0,7276.0,1,0,0,3,7,1010.0,640.0,1977.0,0.0,98011,47.7721,-122.206,1840.0,8550.0,2.6094339518017975,0.005630484848484848,Medium (2-3)
5113,2014-09-05,7.0,3275850190,7174,3,2,2410.0,9916.0,2,0,0,4,10,2410.0,0.0,1989.0,0.0,98052,47.6911,-122.103,2310.0,8212.0,1.3399064379065249,0.007709792531120332,Low (1-2)
5114,2015-02-25,2.49,4137000460,7175,3,1,1520.0,7500.0,1,0,0,3,8,1520.0,0.0,1985.0,0.0,98092,47.2646,-122.219,2180.0,7506.0,2.1244569179965294,0.0061120394736842104,Medium (2-3)
5115,2014-06-09,5.68,7936000403,7176,3,1,2050.0,3520.0,1,0,0,4,7,1070.0,980.0,1977.0,0.0,98136,47.5536,-122.399,2050.0,16083.0,1.5752070806608411,0.004531853658536585,Low (1-2)
5116,2014-06-06,5.0,1175000073,7177,4,1,1720.0,4011.0,1,0,0,4,7,1720.0,0.0,1904.0,0.0,98107,47.6719,-122.396,1580.0,3784.0,2.5032360584145152,0.0054013372093023254,Medium (2-3)
5117,2014-11-26,3.58,8645540290,7178,5,2,2390.0,8775.0,1,0,0,4,7,1270.0,1120.0,1980.0,0.0,98058,47.4639,-122.17,1800.0,8000.0,2.2518650734691246,0.0077743096234309614,Medium (2-3)
5118,2015-02-26,2.755,8805400010,7180,3,1,1060.0,7246.0,1,0,0,4,6,1060.0,0.0,1981.0,0.0,98056,47.4936,-122.165,1090.0,6694.0,3.046391052221438,0.00876443396226415,High (3+)
5119,2015-02-02,4.95,1036450290,7181,3,2,1860.0,3150.0,2,0,0,3,8,1860.0,0.0,2001.0,0.0,98034,47.719,-122.182,2050.0,3375.0,1.7361153308358734,0.009989569892473118,Low (1-2)
5120,2015-03-26,7.588,7613700660,7182,5,2,1750.0,5000.0,1,0,0,3,8,960.0,790.0,1940.0,0.0,98105,47.6589,-122.276,2580.0,5000.0,3.075404300337833,0.010617485714285715,High (3+)
5121,2015-02-25,3.805,1565950670,7184,3,2,1900.0,7361.0,2,0,0,3,8,1900.0,0.0,1994.0,0.0,98055,47.4324,-122.191,2100.0,7361.0,1.6995655343972234,0.009779263157894735,Low (1-2)
5122,2014-05-07,32.0,7159200005,7185,7,4,6210.0,8856.0,2,0,2,5,11,4760.0,1450.0,1910.0,0.0,98109,47.6307,-122.354,2940.0,5400.0,1.213323757782237,0.005984090177133656,Low (1-2)
5123,2014-08-05,6.3,4242900285,7187,4,2,1910.0,1502.0,3,0,0,3,8,1910.0,0.0,2014.0,0.0,98107,47.6747,-122.393,1520.0,3888.0,2.254223047368045,0.009728062827225131,Medium (2-3)
5124,2015-04-03,4.575,5649600225,7189,3,1,960.0,4600.0,1,0,0,4,6,960.0,0.0,1927.0,0.0,98118,47.5553,-122.286,1380.0,5175.0,3.363723453494505,0.009677395833333333,High (3+)
5125,2014-10-28,2.35,717000225,7191,2,2,870.0,6450.0,1,0,0,4,6,740.0,130.0,1954.0,0.0,98118,47.5354,-122.278,1640.0,5775.0,2.474463230156877,0.021357011494252873,Medium (2-3)
5126,2014-06-27,4.1,792500190,7192,3,2,1400.0,45738.0,2,0,0,4,8,1400.0,0.0,1981.0,0.0,98070,47.3624,-122.455,2390.0,56628.0,2.3065532252533747,0.013271857142857144,Medium (2-3)
5127,2014-08-27,3.55,3820100284,7193,3,3,1850.0,9600.0,1,0,0,3,7,1230.0,620.0,1981.0,0.0,98028,47.7717,-122.25,1970.0,10000.0,1.745499738029581,0.01506535135135135,Low (1-2)
5128,2014-06-06,13.0,3629890190,7194,4,4,4270.0,6002.0,2,0,3,3,10,3180.0,1090.0,2004.0,0.0,98029,47.5443,-121.994,4280.0,5942.0,1.0083292787992895,0.008702857142857144,Low (1-2)
5129,2014-09-29,4.675,6868200029,7195,3,1,2260.0,8512.0,1,0,0,3,7,1130.0,1130.0,1948.0,0.0,98125,47.7129,-122.304,2240.0,8040.0,1.4288382811304092,0.004110752212389381,Low (1-2)
5130,2014-11-25,5.0,8901000143,7196,4,4,2690.0,7350.0,1,0,0,5,7,2690.0,0.0,1949.0,0.0,98125,47.7062,-122.311,1660.0,9000.0,1.6005821637445974,0.01381457249070632,Low (1-2)
5131,2015-04-16,9.95,2927600630,7197,4,3,2780.0,9550.0,2,0,4,5,10,2530.0,250.0,1978.0,0.0,98166,47.454,-122.373,2724.0,10634.0,1.5487647555658153,0.010025503597122303,Low (1-2)
5132,2014-12-17,6.3,5101407250,7199,4,2,2900.0,9680.0,2,0,0,3,7,1990.0,910.0,1947.0,0.0,98125,47.7037,-122.308,1850.0,7540.0,1.4846779380941264,0.006407103448275861,Low (1-2)
5133,2014-11-21,6.28,3999200780,7200,5,2,2830.0,11795.0,1,0,0,4,7,1710.0,1120.0,1960.0,0.0,98008,47.5828,-122.118,2460.0,10880.0,1.9017517758272822,0.0065655830388692575,Low (1-2)
5134,2014-08-14,6.55,2826079145,7201,5,2,2560.0,46786.0,2,0,0,3,8,2560.0,0.0,1995.0,0.0,98019,47.7125,-121.915,2430.0,46929.0,2.1023271584340657,0.007258046874999999,Medium (2-3)
5135,2014-12-17,3.525,5137000170,7203,4,2,2100.0,10750.0,1,0,2,4,8,2100.0,0.0,1967.0,0.0,98023,47.3338,-122.337,2310.0,10425.0,2.0502695335585557,0.008847904761904762,Medium (2-3)
5136,2015-02-19,6.15,2896310420,7204,4,2,3120.0,34040.0,2,0,0,3,9,3120.0,0.0,1997.0,0.0,98010,47.3431,-122.03,2420.0,25201.0,1.3799891091259509,0.005955320512820513,Low (1-2)
5137,2014-06-10,1.65,1446400725,7205,3,1,970.0,6600.0,1,0,0,3,7,970.0,0.0,1965.0,0.0,98168,47.4836,-122.332,1200.0,6600.0,3.329045892118273,0.009577628865979381,High (3+)
5138,2014-09-23,2.435,4030500130,7206,4,2,2300.0,15188.0,2,0,0,4,7,2300.0,0.0,1966.0,0.0,98042,47.3683,-122.164,1820.0,10125.0,1.8719852262925945,0.008078521739130434,Low (1-2)
5139,2014-08-06,3.04,3319500299,7207,2,1,950.0,676.0,2,0,0,3,7,850.0,100.0,2003.0,0.0,98144,47.6005,-122.306,950.0,1280.0,2.266087379196298,0.009779263157894735,Medium (2-3)
5140,2014-10-16,3.69,7139800020,7208,3,1,2110.0,5195.0,1,0,0,3,7,1210.0,900.0,1959.0,0.0,98118,47.5283,-122.286,1950.0,5195.0,1.5304144622534241,0.004402985781990521,Low (1-2)
5141,2014-10-07,7.7995,9433000460,7209,4,2,2990.0,4298.0,2,0,0,3,9,2990.0,0.0,2014.0,0.0,98052,47.7101,-122.108,2990.0,4837.0,1.4399886356096878,0.006214247491638796,Low (1-2)
5142,2014-12-23,2.925,7137960440,7211,4,2,1860.0,8709.0,2,0,0,3,8,1860.0,0.0,1994.0,0.0,98092,47.3289,-122.17,1990.0,6825.0,2.314820441114498,0.009989569892473118,Medium (2-3)
5143,2015-03-23,5.00007,3946900010,7212,2,1,1820.0,6050.0,1,0,0,3,7,910.0,910.0,1950.0,0.0,98115,47.6928,-122.323,1730.0,6050.0,1.1828478078222435,0.0051045604395604394,Low (1-2)
5144,2014-11-25,2.58,2459000020,7215,4,3,2710.0,7199.0,1,0,0,4,7,1710.0,1000.0,1967.0,0.0,98030,47.3789,-122.213,2070.0,9271.0,1.588769749252017,0.010284464944649446,Low (1-2)
